official_id,official_name,city_group,address,phone,hours,official_url,gmb_name,gmb_url,gmb_status,has_takeout_order,has_delivery_order,takeout_providers,delivery_providers,other_providers,verification_note,verified_at
144,鶯歌建國店,新北門市,新北市鶯歌區建國路233號,02-26799388,10:00~21:00(週一~日),https://www.chage.com.tw/edcontent_d.php?lang=tw&tb=3&id=144,,https://www.google.com/search?hl=zh-TW&gl=tw&q=%E8%8C%B6%E8%81%9ACHAGE%E9%B6%AF%E6%AD%8C%E5%BB%BA%E5%9C%8B%E5%BA%97%20%E6%96%B0%E5%8C%97%E5%B8%82%E9%B6%AF%E6%AD%8C%E5%8D%80%E5%BB%BA%E5%9C%8B%E8%B7%AF233%E8%99%9F#sv=CAESzQEKuQEStgEKd0FNbjMteVRZNWd0WUdZTGxBQzJOVXp0YkVGMDkzV1FteU1vYnRQRjNsNmxIR2E2NEJvQjBreTFWczNQRnJDUjB4VnN2cnZOWXNCZkJHalZqWWhySFB1TnE2NHlNWmVYYUNkQmh0azlOVWFEQzZRM1RseTFkZWVzEhdiNnNYYXJudEJJRE0xZThQaUlDSjJROBoiQUpLTEZtS3Z5LUlSWmtNenlHVll4ZHQtamI3WGJPcnlPdxIEODEyNBoBMyoAMAA4AUAAGCog_J3rvA1KAhAB,已自動查核,True,True,foodpanda、lin.ee,foodpanda、lin.ee,lin.ee,以 Chrome 自動化開啟 Google Maps 商家檔案並讀取點餐彈窗。,2026-05-28
138,新竹巨城店,新竹門市,新竹市民權路146號,03-5337695,10:00~21:30(週一~日),https://www.chage.com.tw/edcontent_d.php?lang=tw&tb=3&id=138,,https://www.google.com/search?hl=zh-TW&gl=tw&q=%E8%8C%B6%E8%81%9ACHAGE%E6%96%B0%E7%AB%B9%E5%B7%A8%E5%9F%8E%E5%BA%97%20%E6%96%B0%E7%AB%B9%E5%B8%82%E6%B0%91%E6%AC%8A%E8%B7%AF146%E8%99%9F#sv=CAESzQEKuQEStgEKd0FNbjMteVJOMXJoTFhPamhTcXVYUjgyRkFZNktCTU5lQjNqZjFqT0EyZ0RGVEJZU2t4SFdBMTVVRmVDenh6WUFxMmtWSkN4OG5pdXdyXzR2QTZVdzZSUnVUTExVaktIQjNqZnVBdjE2Nm9SRVNhM1JHTVBQdmY0EhdJNlVYYW9uMk9PZUl2cjBQaXR5OXNRbxoiQUpLTEZtSTZZT3p4V296aEt1NXl5RVg1WGwtZnBxbzBfdxIEODEyNBoBMyoAMAA4AUAAGCog4MHCpwpKAhAB,已自動查核,True,True,foodpanda,foodpanda,,以 Chrome 自動化開啟 Google Maps 商家檔案並讀取點餐彈窗。,2026-05-28
2973,新豐中興店,新竹門市,新竹縣新豐鄉中興路191號,03-5575800,10:30~20:00(週一~日),https://www.chage.com.tw/edcontent_d.php?lang=tw&tb=3&id=2973,,https://www.google.com/search?hl=zh-TW&gl=tw&q=%E8%8C%B6%E8%81%9ACHAGE%E6%96%B0%E8%B1%90%E4%B8%AD%E8%88%88%E5%BA%97%20%E6%96%B0%E7%AB%B9%E7%B8%A3%E6%96%B0%E8%B1%90%E9%84%89%E4%B8%AD%E8%88%88%E8%B7%AF191%E8%99%9F#sv=CAESzQEKuQEStgEKd0FNbjMteVNaU2c0S2VpTzc1Y1JSTEJmRld6RkR3RWNad2ZkVTZVTU5leW1tQi1WQjNZejZhOE5FVkxFYkQ0RW94c1AwandNUkhlSlVWZ3JkVEhtemo5UEFOdnFLRUh5ZVlKb1pGWEdKODZkMC1NZGRCRXdQNnlREhdoYXNYYW9xb0I2eV92cjBQelptTTRBOBoiQUpLTEZtSVViVXRTRVpfTHJDU205YnphNHhxRHYwajY5URIEODEyNBoBMyoAMAA4AUAAGCog1t-nEEoCEAE,已自動查核,True,True,foodpanda、Uber Eats,foodpanda、Uber Eats,,以 Chrome 自動化開啟 Google Maps 商家檔案並讀取點餐彈窗。,2026-05-28
2755,湖口中正店,新竹門市,新竹縣湖口鄉中正路一段61號,03-5996933,09:00~22:00(週一~日),https://www.chage.com.tw/edcontent_d.php?lang=tw&tb=3&id=2755,,https://www.google.com/search?hl=zh-TW&gl=tw&q=%E8%8C%B6%E8%81%9ACHAGE%E6%B9%96%E5%8F%A3%E4%B8%AD%E6%AD%A3%E5%BA%97%20%E6%96%B0%E7%AB%B9%E7%B8%A3%E6%B9%96%E5%8F%A3%E9%84%89%E4%B8%AD%E6%AD%A3%E8%B7%AF%E4%B8%80%E6%AE%B561%E8%99%9F#sv=CAESzQEKuQEStgEKd0FNbjMteVJPb1pXM3JDdzc0MkJNN2RkNDdtQnJMWUJSZVBsLUlqejZZWkNLWWl2WkgxVXo4R1pXR283U0FtRVNzNUVWRVZLeVFvcTBYSTVVeXZiMkRRVk93Vmo5YWZFMXFTNFBMUnVDb24ybTdqWFFBelBpWkRjEhdZcVVYYXFlR0U0bmUxZThQaE0tVnVRYxoiQUpLTEZtSUN3WGhWZDcyQlNPY21DQ09hVlp2RWRQVXRPdxIEODEyNBoBMyoAMAA4AUAAGCogytHKiA5KAhAB,已自動查核,True,True,foodpanda,foodpanda,,以 Chrome 自動化開啟 Google Maps 商家檔案並讀取點餐彈窗。,2026-05-28
3692,竹北正西店,新竹門市,新竹縣竹北市中正西路110號,03-5517076,10:30-21:00(週一~週日),https://www.chage.com.tw/edcontent_d.php?lang=tw&tb=3&id=3692,,https://www.google.com/maps/search/?api=1&hl=zh-TW&gl=tw&query=%E8%8C%B6%E8%81%9ACHAGE%E7%AB%B9%E5%8C%97%E6%AD%A3%E8%A5%BF%E5%BA%97%20%E6%96%B0%E7%AB%B9%E7%B8%A3%E7%AB%B9%E5%8C%97%E5%B8%82%E4%B8%AD%E6%AD%A3%E8%A5%BF%E8%B7%AF110%E8%99%9F,已自動查核,False,False,,,,以 Chrome 自動化查核 Google 搜尋與 Maps；未見「點餐外帶」或「點餐外送」按鈕。,2026-05-28
3280,中壢環中店,桃園門市,桃園市中壢區環中東路202號1樓,03-4354355,10:00~21:00（週一~日）,https://www.chage.com.tw/edcontent_d.php?lang=tw&tb=3&id=3280,,https://www.google.com/search?hl=zh-TW&gl=tw&q=%E8%8C%B6%E8%81%9ACHAGE%E4%B8%AD%E5%A3%A2%E7%92%B0%E4%B8%AD%E5%BA%97%20%E6%A1%83%E5%9C%92%E5%B8%82%E4%B8%AD%E5%A3%A2%E5%8D%80%E7%92%B0%E4%B8%AD%E6%9D%B1%E8%B7%AF202%E8%99%9F1%E6%A8%93#sv=CAESzQEKuQEStgEKd0FNbjMteVM3UEk5WU5mNUdvb1BGcjdnU3RFT095ZDEtQjZHdnVqczVwX1l2RjFBQ01SeEs5elExeGlZSXZkelEzSWxPZjhlOTdtSFZ2M1VzVVgzUEh1WFgxRnQ5eDVVckhyWWhIbHhrcm5odXB3a05nVi1WcW9NEhdrYVVYYXFYc0ZLYjgxZThQM05QazJBZxoiQUpLTEZtS0pIcVYyUzhYbUwxV05sSXNDYWU0OGdPb0xGQRIEODEyNBoBMyoAMAA4AUAAGCogu6jFmw9KAhAB,已自動查核,True,True,Uber Eats,foodpanda、Uber Eats,,以 Chrome 自動化開啟 Google Maps 商家檔案並讀取點餐彈窗。,2026-05-28
936,中壢福州店,桃園門市,桃園市中壢區福州二街383號,03-4518969,,https://www.chage.com.tw/edcontent_d.php?lang=tw&tb=3&id=936,,https://www.google.com/search?hl=zh-TW&gl=tw&q=%E8%8C%B6%E8%81%9ACHAGE%E4%B8%AD%E5%A3%A2%E7%A6%8F%E5%B7%9E%E5%BA%97%20%E6%A1%83%E5%9C%92%E5%B8%82%E4%B8%AD%E5%A3%A2%E5%8D%80%E7%A6%8F%E5%B7%9E%E4%BA%8C%E8%A1%97383%E8%99%9F#sv=CAESzQEKuQEStgEKd0FNbjMteVQ3TzZzYzRReEo5enFuVExpRXgzb1FiT09Rc0UteWp2LTdYcnBJYjI3VTVIOXR1TndaeUJKSllDbWNQaGU3TzR1UFR0RDZ4SXJpdjN0VEUwZGdpUXQ2UXZoYnFXdm9BX0dkS3FxNEJqREZ5bmdNSHNNEhdwNlVYYXVfaE5lYnQxZThQOF9LTW9RNBoiQUpLTEZtSW43MWZFZUlIQ2YzdUxkbG52Q2JCN0dIOEF0ZxIEODEyNBoBMyoAMAA4AUAAGCog3J_H9gRKAhAB,已自動查核,True,True,foodpanda、Uber Eats,foodpanda、Uber Eats,,以 Chrome 自動化開啟 Google Maps 商家檔案並讀取點餐彈窗。,2026-05-28
1706,中壢青埔店,桃園門市,桃園市中壢區青埔九街42號,03-28783214,10:00~19:00,https://www.chage.com.tw/edcontent_d.php?lang=tw&tb=3&id=1706,,https://www.google.com/search?hl=zh-TW&gl=tw&q=%E8%8C%B6%E8%81%9ACHAGE%E4%B8%AD%E5%A3%A2%E9%9D%92%E5%9F%94%E5%BA%97%20%E6%A1%83%E5%9C%92%E5%B8%82%E4%B8%AD%E5%A3%A2%E5%8D%80%E9%9D%92%E5%9F%94%E4%B9%9D%E8%A1%9742%E8%99%9F#sv=CAESzQEKuQEStgEKd0FNbjMteVJPTWowU1dpemZkVDFrVVc5cm42ZHBnb1N3YUZONGJSdmw2SDVwY19rdlU1TGdTYUU5MWF1S2w4em9nXzhCWWFpSDhFSU9QclUzNFFRQUFzSUw2U0d6ZlEzcmQyOEhmYTFWODg4LVZtR2VLZzJfZzRjEhd2cVVYYXJLd0ZPdVV2cjBQb3RLZjZRaxoiQUpLTEZtTHpJLVdDUXBWZnZwdGhaUzlkQUsyY0huaGJzURIEODEyNBoBMyoAMAA4AUAAGCogpurKiAZKAhAB,已自動查核,True,True,foodpanda,foodpanda,,以 Chrome 自動化開啟 Google Maps 商家檔案並讀取點餐彈窗。,2026-05-28
1562,八德介壽店,桃園門市,桃園市八德區建國路1211號,03－3679777,10:00~21:00(週一~五)、11:00~21:00(週六~日),https://www.chage.com.tw/edcontent_d.php?lang=tw&tb=3&id=1562,,https://www.google.com/search?hl=zh-TW&gl=tw&q=%E8%8C%B6%E8%81%9ACHAGE%E5%85%AB%E5%BE%B7%E4%BB%8B%E5%A3%BD%E5%BA%97%20%E6%A1%83%E5%9C%92%E5%B8%82%E5%85%AB%E5%BE%B7%E5%8D%80%E5%BB%BA%E5%9C%8B%E8%B7%AF1211%E8%99%9F#sv=CAESzQEKuQEStgEKd0FNbjMteVFyV3RMelNtUlpDeTFvc1g4clllTlNKZTdxMUs3LXByemFsVV9yODU2RXhIVHotejdJZldRWjczb3JmWTdCUnUxWkQ3aGhhLW5FNVExWUU0RDBKRWNlWWQtTzVPV0pvS0NxMGNlMkRPUElxWnRvRW13EhczNlVYYXVPT0lLYmwxZThQejRDMGtRSRoiQUpLTEZtTC1yS0J2MmZleVFQUEFYUU9qV1ZVbHNiTlJJdxIEODEyNBoBMyoAMAA4AUAAGCogx_6R8A1KAhAB,已自動查核,True,True,lin.ee,foodpanda、Uber Eats、lin.ee,lin.ee,以 Chrome 自動化開啟 Google Maps 商家檔案並讀取點餐彈窗。,2026-05-28
3686,大園和平店,桃園門市,桃園市大園區和平東路90號,03-3863322,10:00~21:00(週一~日),https://www.chage.com.tw/edcontent_d.php?lang=tw&tb=3&id=3686,,https://www.google.com/search?hl=zh-TW&gl=tw&q=%E8%8C%B6%E8%81%9ACHAGE%E5%A4%A7%E5%9C%92%E5%92%8C%E5%B9%B3%E5%BA%97%20%E6%A1%83%E5%9C%92%E5%B8%82%E5%A4%A7%E5%9C%92%E5%8D%80%E5%92%8C%E5%B9%B3%E6%9D%B1%E8%B7%AF90%E8%99%9F#sv=CAESzQEKuQEStgEKd0FNbjMteVIyajRYY1RnaEVRamF5T0NYRl9rVXdGalBna3JuSVhIVmFJdjJDMlNlQkE0S2YyS3lkSV9DY1oyTXRObUFLWDFOSXllbTlyRC1Vc1dMVWh3aWVmenA2TWZWM0IxN2h0aHZmS0xldEpDSnhTY1VnMWtZEhctYVVYYXNPSU1OLXB2cjBQZzl1MS1RZxoiQUpLTEZtSmtxSHlsWERjdWdzZlJYVUNvNzNwcE1tdXFKQRIEODEyNBoBMyoAMAA4AUAAGCoggpq82gRKAhAB,已自動查核,True,True,foodpanda、Uber Eats,foodpanda、Uber Eats,,以 Chrome 自動化開啟 Google Maps 商家檔案並讀取點餐彈窗。,2026-05-28
3345,平鎮義民店,桃園門市,桃園市平鎮區義民路239號,03-4910928,10:30~20:30(週一~日),https://www.chage.com.tw/edcontent_d.php?lang=tw&tb=3&id=3345,,https://www.google.com/maps/search/?api=1&hl=zh-TW&gl=tw&query=%E8%8C%B6%E8%81%9ACHAGE%E5%B9%B3%E9%8E%AE%E7%BE%A9%E6%B0%91%E5%BA%97%20%E6%A1%83%E5%9C%92%E5%B8%82%E5%B9%B3%E9%8E%AE%E5%8D%80%E7%BE%A9%E6%B0%91%E8%B7%AF239%E8%99%9F,已自動查核,False,False,,,,以 Chrome 自動化查核 Google 搜尋與 Maps；未見「點餐外帶」或「點餐外送」按鈕。,2026-05-28
2779,桃園中正店,桃園門市,桃園市桃園區中正路534號,03-3317685,10:00~21:45(週一~四) 10:00~22:45(週五) 11:00~22:45(週六~日),https://www.chage.com.tw/edcontent_d.php?lang=tw&tb=3&id=2779,,https://www.google.com/search?hl=zh-TW&gl=tw&q=%E8%8C%B6%E8%81%9ACHAGE%E6%A1%83%E5%9C%92%E4%B8%AD%E6%AD%A3%E5%BA%97%20%E6%A1%83%E5%9C%92%E5%B8%82%E6%A1%83%E5%9C%92%E5%8D%80%E4%B8%AD%E6%AD%A3%E8%B7%AF534%E8%99%9F#sv=CAESzQEKuQEStgEKd0FNbjMteVN5bDEybnhkY2RSb2ZjaXRfX3cxT1RNWV9hMkl3OTlIUjdvUENLdzNMaVhObmdFanpPd1locmFiSEtmS1ZWb01QQVV2ZmtQaGFvanhkaUVhdUFEVXBYSmhFMjExbWhjTlFxZHg5RlhWaEkwaXZLTXBvEhdPNllYYXV5SEw1UGMxZThQbGFPaHdRVRoiQUpLTEZtSVoyVVZEWVNWVkpiYm5RMVNPemVnVW51Mmd2QRIEODEyNBoBMyoAMAA4AUAAGCog5qO_4AdKAhAB,已自動查核,True,True,foodpanda,foodpanda、Uber Eats,,以 Chrome 自動化開啟 Google Maps 商家檔案並讀取點餐彈窗。,2026-05-28
123,桃園中華店,桃園門市,桃園市桃園區中華路34號,03-3310885,10:00~21:30(週一~週日),https://www.chage.com.tw/edcontent_d.php?lang=tw&tb=3&id=123,,https://www.google.com/search?hl=zh-TW&gl=tw&q=%E8%8C%B6%E8%81%9ACHAGE%E6%A1%83%E5%9C%92%E4%B8%AD%E8%8F%AF%E5%BA%97%20%E6%A1%83%E5%9C%92%E5%B8%82%E6%A1%83%E5%9C%92%E5%8D%80%E4%B8%AD%E8%8F%AF%E8%B7%AF34%E8%99%9F#sv=CAESzQEKuQEStgEKd0FNbjMteVJZNEQ4NjdBU3F1a1NLNnlMNFVFVXpBRkVGR205a2k3UHY3NW50M0NjV2p3dTgzSTJlaHJFaF9rNkg3eGpFeDZRZGR4NkxWNl9lOWhIUndhZm5SOTBKRzkxN1NtUkZRSXVNTDBwSDZkQjJtcm9nb05rEhdYYVlYYXRfVUpiX2MxZThQejk2QzZRVRoiQUpLTEZtS1RJMGNOcjBjSHNMT19ORjVIOHlIdE03dURaURIEODEyNBoBMyoAMAA4AUAAGCog25WR-Q1KAhAB,已自動查核,True,True,lin.ee,lin.ee,lin.ee,以 Chrome 自動化開啟 Google Maps 商家檔案並讀取點餐彈窗。,2026-05-28
555,桃園南崁店,桃園門市,桃園巿龜山區南上路66號,03-3528818,11:00~00:00(週一~週六 ) 週日公休,https://www.chage.com.tw/edcontent_d.php?lang=tw&tb=3&id=555,,https://www.google.com/search?hl=zh-TW&gl=tw&q=%E8%8C%B6%E8%81%9ACHAGE%E6%A1%83%E5%9C%92%E5%8D%97%E5%B4%81%E5%BA%97%20%E6%A1%83%E5%9C%92%E5%B7%BF%E9%BE%9C%E5%B1%B1%E5%8D%80%E5%8D%97%E4%B8%8A%E8%B7%AF66%E8%99%9F#sv=CAESzQEKuQEStgEKd0FNbjMteVFMOWhVSEhWcjJtNlNyMm1fSTJQTDM2c1YtZ0hicTFxd3E0cGxNZWx1eEUzTnJuVk5HOGpaeGI0TzFHQ1FMazVOOUs0cGlOMUR2ckYwZmJoblNDc1Jxd3NfeXI5S1RiX0N2SU9VUWRNSDRMU2ZkY2xjEhdpcVlYYXRTd0F2SHcxZThQNTRuMHVBSRoiQUpLTEZtSTdES3JJVXAzTGRBcm5RdXpla3p3UXVmVVJ1URIEODEyNBoBMyoAMAA4AUAAGCogqIfTzwFKAhAB,已自動查核,True,True,lin.ee,Uber Eats、lin.ee,lin.ee,以 Chrome 自動化開啟 Google Maps 商家檔案並讀取點餐彈窗。,2026-05-28
2630,桃園延平店,桃園門市,桃園市桃園區延平路167號,03-3627689,10:00~21:00(週一~日),https://www.chage.com.tw/edcontent_d.php?lang=tw&tb=3&id=2630,,https://www.google.com/search?hl=zh-TW&gl=tw&q=%E8%8C%B6%E8%81%9ACHAGE%E6%A1%83%E5%9C%92%E5%BB%B6%E5%B9%B3%E5%BA%97%20%E6%A1%83%E5%9C%92%E5%B8%82%E6%A1%83%E5%9C%92%E5%8D%80%E5%BB%B6%E5%B9%B3%E8%B7%AF167%E8%99%9F#sv=CAESzAEKuAEStQEKd0FNbjMteVNBOGtqZ18wSm9xamlHaHJkY096NmJ6UkM1M3MyMUJxaHhuUU1YZXk1UTZvVTM0SG5rX1FXeHRfRDhJTl9UMF91ZmJ2TUI1RUY3YmUtX2JEZFdzVTNXdG1zOE9rNDBKMGdhcnA0YndjQUxzQmtiTE9jEhZvNllYYXM3RFBNblcxZThQNEx6cFlBGiJBSktMRm1JUmFSUk03c3JxVGs3LXJobzdNV2NWakNWMm1BEgQ4MTI0GgEzKgAwADgBQAAYKiDJrMKXBUoCEAE,已自動查核,True,True,foodpanda,foodpanda,,以 Chrome 自動化開啟 Google Maps 商家檔案並讀取點餐彈窗。,2026-05-28
2500,桃園成功店,桃園門市,桃園市桃園區成功路一段25號,03-3332499,10:00~21:30(週一~日),https://www.chage.com.tw/edcontent_d.php?lang=tw&tb=3&id=2500,,https://www.google.com/search?hl=zh-TW&gl=tw&q=%E8%8C%B6%E8%81%9ACHAGE%E6%A1%83%E5%9C%92%E6%88%90%E5%8A%9F%E5%BA%97%20%E6%A1%83%E5%9C%92%E5%B8%82%E6%A1%83%E5%9C%92%E5%8D%80%E6%88%90%E5%8A%9F%E8%B7%AF%E4%B8%80%E6%AE%B525%E8%99%9F#sv=CAESzQEKuQEStgEKd0FNbjMteVR6SzZGVERjZVh0elpaLVhoWUszcjJyR2UyQ2FJTGljTElYQ0hzOW1FNUwxRklqaVRCa2RMUFlpcHBkaGZfT3Flb25qdi1VT1UtR2Zrd1RBMEJjdUEzWHpzNzVTMURpNzNjYVFkVnNMbmtjRWtvTHpZEhd4S1lYYXNUT0ZJWEwxZThQNk5PYm9BTRoiQUpLTEZtSU45d28zRjBXR3JhZEtFajM1d1NmSlBDWWlXURIEODEyNBoBMyoAMAA4AUAAGCog9_XmkgVKAhAB,已自動查核,True,True,foodpanda、lin.ee,foodpanda、lin.ee,lin.ee,以 Chrome 自動化開啟 Google Maps 商家檔案並讀取點餐彈窗。,2026-05-28
3938,楊梅大成店,桃園門市,楊梅區大成路164號,03-488-4043,10:00~21:30,https://www.chage.com.tw/edcontent_d.php?lang=tw&tb=3&id=3938,,https://www.google.com/search?hl=zh-TW&gl=tw&q=%E8%8C%B6%E8%81%9ACHAGE%E6%A5%8A%E6%A2%85%E5%A4%A7%E6%88%90%E5%BA%97%20%E6%A5%8A%E6%A2%85%E5%8D%80%E5%A4%A7%E6%88%90%E8%B7%AF164%E8%99%9F#sv=CAESzQEKuQEStgEKd0FNbjMteVJaWXZvbWdBVm9DbU1EZUd5QVJVR05NZkM3OWZMdWRYbDFtR0xpclZNYTFrMi1lMEEtS1dSX3F2cUZJdTJ5NTZHTGxyRWVZWElkTEE1NllYeXJQcDJ1WFVLQURxN29PeG1KLW1VQnRBczFHSVpQOHhnEhd0NmtYYXBQakhxYmgycm9QdGN2ZGlBWRoiQUpLTEZtS2tsdjNxcWVqMzhsTW5PcDQ2OFRiUXY4Q3VQdxIEODEyNBoBMyoAMAA4AUAAGCoggteWwQtKAhAB,已自動查核,True,True,foodpanda、Uber Eats,foodpanda、Uber Eats,,以 Chrome 自動化開啟 Google Maps 商家檔案並讀取點餐彈窗。,2026-05-28
3181,蘆竹大竹店,桃園門市,桃園市蘆竹區大竹路413號1樓,03-3131277,10:30～21:30(週日～週四 )、10:30～22:30(週五~週六),https://www.chage.com.tw/edcontent_d.php?lang=tw&tb=3&id=3181,,https://www.google.com/search?hl=zh-TW&gl=tw&q=%E8%8C%B6%E8%81%9ACHAGE%E8%98%86%E7%AB%B9%E5%A4%A7%E7%AB%B9%E5%BA%97%20%E6%A1%83%E5%9C%92%E5%B8%82%E8%98%86%E7%AB%B9%E5%8D%80%E5%A4%A7%E7%AB%B9%E8%B7%AF413%E8%99%9F1%E6%A8%93#sv=CAESzQEKuQEStgEKd0FNbjMteVRKSkszY2ZLeVpHX19rTEVzTEl4SGxmNF9OVUFCUGltM3FVb2ZrcVU3VmhTMFJEOXNlNHNiTVp4V1ZWdWtGcUo5Y1duaEl0Q1ZycXdqbnJVRzhQQzhpajZrS2FMNDlXWWZlSTlScGJneENQZFZ5OTdjEhd6cWtYYXBXTU03YW8ycm9QbVlHczhRVRoiQUpLTEZtTGVSNk5MSER5d3BwSjBDQzdCOGJmX0dtdkFSZxIEODEyNBoBMyoAMAA4AUAAGCogsYGEtAZKAhAB,已自動查核,True,True,foodpanda,foodpanda,,以 Chrome 自動化開啟 Google Maps 商家檔案並讀取點餐彈窗。,2026-05-28
8517,觀音成功店,桃園門市,桃園市觀音區成功路二段863號1F,03-483-0369,10:00~20:00(每週日固定公休),https://www.chage.com.tw/edcontent_d.php?lang=tw&tb=3&id=8517,,https://www.google.com/search?hl=zh-TW&gl=tw&q=%E8%8C%B6%E8%81%9ACHAGE%E8%A7%80%E9%9F%B3%E6%88%90%E5%8A%9F%E5%BA%97%20%E6%A1%83%E5%9C%92%E5%B8%82%E8%A7%80%E9%9F%B3%E5%8D%80%E6%88%90%E5%8A%9F%E8%B7%AF%E4%BA%8C%E6%AE%B5863%E8%99%9F1F#sv=CAESzQEKuQEStgEKd0FNbjMteVRrR0JOTEZTN0VvZHFmUWlTYW9XWTZYcFZxNzlPUFktSWJWU2cycVNpZENTVmZsanNxM3FSM1IzRVBZQW10MThvVlB3MEpwcDd5RnlSR2RpeHlUN3poTUxvX1BaUWdRQkRUUG9SUUZmc1Y5dzY4NmNNEhdtS3NYYXJXa01ONll2cjBQLXUzcXlRaxoiQUpLTEZtS3dkWk55cXJsTmQtUHJjTmpWLV9jSUt1LWRiQRIEODEyNBoBMyoAMAA4AUAAGCog8vL_qgtKAhAB,已自動查核,True,True,foodpanda,foodpanda,,以 Chrome 自動化開啟 Google Maps 商家檔案並讀取點餐彈窗。,2026-05-28
3722,龜山復興店,桃園門市,桃園市龜山區復興二路103號,03-3283383,10:00~20:40(週二~五) 11:00-20:30(週六),https://www.chage.com.tw/edcontent_d.php?lang=tw&tb=3&id=3722,,https://www.google.com/maps/search/?api=1&hl=zh-TW&gl=tw&query=%E8%8C%B6%E8%81%9ACHAGE%E9%BE%9C%E5%B1%B1%E5%BE%A9%E8%88%88%E5%BA%97%20%E6%A1%83%E5%9C%92%E5%B8%82%E9%BE%9C%E5%B1%B1%E5%8D%80%E5%BE%A9%E8%88%88%E4%BA%8C%E8%B7%AF103%E8%99%9F,已自動查核,False,False,,,,以 Chrome 自動化查核 Google 搜尋與 Maps；未見「點餐外帶」或「點餐外送」按鈕。,2026-05-28
3299,龜山文興店,桃園門市,桃園市龜山區文興路88號,03-3285980,10:00~22:30(週一~日),https://www.chage.com.tw/edcontent_d.php?lang=tw&tb=3&id=3299,,https://www.google.com/search?hl=zh-TW&gl=tw&q=%E8%8C%B6%E8%81%9ACHAGE%E9%BE%9C%E5%B1%B1%E6%96%87%E8%88%88%E5%BA%97%20%E6%A1%83%E5%9C%92%E5%B8%82%E9%BE%9C%E5%B1%B1%E5%8D%80%E6%96%87%E8%88%88%E8%B7%AF88%E8%99%9F#sv=CAESzQEKuQEStgEKd0FNbjMteVJqS0w3NktmT2VETVhQVnd4eVZ2LUVKU2Q0WHEzY3IxSUhKUzVNZmlXMGJoWmpUbmtJX2ZxYmJNSUJsVS15VVlFcW1wMUZpdkRkY3BnSnFZUkNqbzhfZ1Q5WElrdGFzamhlRXVmVEtvOERMQ2xnNV93EhdVcWdYYXJheUxyU1p2cjBQaVBpX3FBZxoiQUpLTEZtSzQzOWlESkZ2VFViRXlLelY4dnJpV0x5enhHQRIEODEyNBoBMyoAMAA4AUAAGCog5dvdngJKAhAB,已自動查核,True,True,foodpanda,foodpanda,,以 Chrome 自動化開啟 Google Maps 商家檔案並讀取點餐彈窗。,2026-05-28
8826,龜山樂善店,桃園門市,桃園市龜山區樂善二路537號,03-397-0357,10:00~21:00,https://www.chage.com.tw/edcontent_d.php?lang=tw&tb=3&id=8826,,https://www.google.com/search?hl=zh-TW&gl=tw&q=%E8%8C%B6%E8%81%9ACHAGE%E9%BE%9C%E5%B1%B1%E6%A8%82%E5%96%84%E5%BA%97%20%E6%A1%83%E5%9C%92%E5%B8%82%E9%BE%9C%E5%B1%B1%E5%8D%80%E6%A8%82%E5%96%84%E4%BA%8C%E8%B7%AF537%E8%99%9F#sv=CAESzQEKuQEStgEKd0FNbjMteVE3QlUzeHk1eGlrOTRvaTJhZS1pZjMxRFVzN0g2azJnMlhDNDM1dTJxZHd3TnZGdXYzam9RbmtqeWpZdkxVMXJpcmdBb0doN1ZwQ0o2R3U2dHgtZjV4V2hsNkhVY2tLRjlJYTFScU03LUdtMFU3SXAwEhdjNmdYYXRyX0VLUzB2cjBQMmJtRTZBYxoiQUpLTEZtTEQtR210WkVqR0ZSbmk2X3FuTXV5eEhNVmdJdxIEODEyNBoBMyoAMAA4AUAAGCogk46ylQtKAhAB,已自動查核,True,True,foodpanda,foodpanda,,以 Chrome 自動化開啟 Google Maps 商家檔案並讀取點餐彈窗。,2026-05-28
8896,花蓮國聯店,花蓮門市,花蓮市國聯二路148號,（03）8333768,,https://www.chage.com.tw/edcontent_d.php?lang=tw&tb=3&id=8896,,https://www.google.com/search?hl=zh-TW&gl=tw&q=%E8%8C%B6%E8%81%9ACHAGE%E8%8A%B1%E8%93%AE%E5%9C%8B%E8%81%AF%E5%BA%97%20%E8%8A%B1%E8%93%AE%E5%B8%82%E5%9C%8B%E8%81%AF%E4%BA%8C%E8%B7%AF148%E8%99%9F#sv=CAESzQEKuQEStgEKd0FNbjMteVNpNTBEOU52X2p2aHpUemZIVWF6Z2twVkxBV256UU5Hbm5RM3hZdHR0cHZ3aE85TlZNVERwQzlhYVNUVFdsWFZjd2tWR3RTdG5mRjl3ZTVKajB3UmdualR1T2ZQeUVBWUZyQW10aXBQcDd4UzVoSHdVEhdrS2dYYXR1Q09LTGUycm9QclpTTm1BWRoiQUpLTEZtSjE4QV9zNjZycGpiNnRLLUxsQk9kVmdiSjU1dxIEODEyNBoBMyoAMAA4AUAAGCog_aaSrw5KAhAB,已自動查核,True,True,foodpanda,foodpanda、Uber Eats,,以 Chrome 自動化開啟 Google Maps 商家檔案並讀取點餐彈窗。,2026-05-28
